anio,eleccion,provinciaId,provincia,departamentoId,departamento,partidoId,partido,votos
2007,PRESIDENTE,2,Buenos Aires,16,CAMPANA,14,OBRERO,286
2007,PRESIDENTE,2,Buenos Aires,35,ESCOBAR,14,OBRERO,779
2007,PRESIDENTE,2,Buenos Aires,51,G. RODRIGUEZ,14,OBRERO,306
2007,PRESIDENTE,2,Buenos Aires,52,G. SAN MARTIN,14,OBRERO,1502
2007,PRESIDENTE,2,Buenos Aires,134,HURLINGHAM,14,OBRERO,1043
2007,PRESIDENTE,2,Buenos Aires,133,ITUZAINGO,14,OBRERO,812
2007,PRESIDENTE,2,Buenos Aires,129,JOSE C. PAZ,14,OBRERO,1122
2007,PRESIDENTE,2,Buenos Aires,45,LAS HERAS,14,OBRERO,46
2007,PRESIDENTE,2,Buenos Aires,71,LUJAN,14,OBRERO,259
2007,PRESIDENTE,2,Buenos Aires,130,MALVINAS ARG.,14,OBRERO,1213
2007,PRESIDENTE,2,Buenos Aires,75,MARCOS PAZ,14,OBRERO,288
2007,PRESIDENTE,2,Buenos Aires,76,MERCEDES,14,OBRERO,560
2007,PRESIDENTE,2,Buenos Aires,77,MERLO,14,OBRERO,2648
2007,PRESIDENTE,2,Buenos Aires,79,MORENO,14,OBRERO,1804
2007,PRESIDENTE,2,Buenos Aires,80,MORON,14,OBRERO,1193
2007,PRESIDENTE,2,Buenos Aires,81,NAVARRO,14,OBRERO,23
2007,PRESIDENTE,2,Buenos Aires,89,PILAR,14,OBRERO,728
2007,PRESIDENTE,2,Buenos Aires,105,S. FERNANDO,14,OBRERO,689
2007,PRESIDENTE,2,Buenos Aires,106,S. ISIDRO,14,OBRERO,1022
2007,PRESIDENTE,2,Buenos Aires,53,S. MIGUEL,14,OBRERO,1019
2007,PRESIDENTE,2,Buenos Aires,110,SUIPACHA,14,OBRERO,20
2007,PRESIDENTE,2,Buenos Aires,118,3 DE FEBRERO,14,OBRERO,1359
2007,PRESIDENTE,2,Buenos Aires,113,TIGRE,14,OBRERO,1088
2007,PRESIDENTE,2,Buenos Aires,122,V. LOPEZ,14,OBRERO,915
2007,PRESIDENTE,2,Buenos Aires,16,CAMPANA,23,UNION POPULAR,211
2007,PRESIDENTE,2,Buenos Aires,35,ESCOBAR,23,UNION POPULAR,449
2007,PRESIDENTE,2,Buenos Aires,51,G. RODRIGUEZ,23,UNION POPULAR,171
2007,PRESIDENTE,2,Buenos Aires,52,G. SAN MARTIN,23,UNION POPULAR,943
2007,PRESIDENTE,2,Buenos Aires,134,HURLINGHAM,23,UNION POPULAR,396
2007,PRESIDENTE,2,Buenos Aires,133,ITUZAINGO,23,UNION POPULAR,358
2007,PRESIDENTE,2,Buenos Aires,129,JOSE C. PAZ,23,UNION POPULAR,769
2007,PRESIDENTE,2,Buenos Aires,45,LAS HERAS,23,UNION POPULAR,30
2007,PRESIDENTE,2,Buenos Aires,71,LUJAN,23,UNION POPULAR,184
2007,PRESIDENTE,2,Buenos Aires,130,MALVINAS ARG.,23,UNION POPULAR,706
2007,PRESIDENTE,2,Buenos Aires,75,MARCOS PAZ,23,UNION POPULAR,98
2007,PRESIDENTE,2,Buenos Aires,76,MERCEDES,23,UNION POPULAR,131
2007,PRESIDENTE,2,Buenos Aires,77,MERLO,23,UNION POPULAR,1547
2007,PRESIDENTE,2,Buenos Aires,79,MORENO,23,UNION POPULAR,1173
2007,PRESIDENTE,2,Buenos Aires,80,MORON,23,UNION POPULAR,530
2007,PRESIDENTE,2,Buenos Aires,81,NAVARRO,23,UNION POPULAR,33
2007,PRESIDENTE,2,Buenos Aires,89,PILAR,23,UNION POPULAR,621
2007,PRESIDENTE,2,Buenos Aires,105,S. FERNANDO,23,UNION POPULAR,227
2007,PRESIDENTE,2,Buenos Aires,106,S. ISIDRO,23,UNION POPULAR,483
2007,PRESIDENTE,2,Buenos Aires,53,S. MIGUEL,23,UNION POPULAR,804
2007,PRESIDENTE,2,Buenos Aires,110,SUIPACHA,23,UNION POPULAR,11
2007,PRESIDENTE,2,Buenos Aires,118,3 DE FEBRERO,23,UNION POPULAR,959
2007,PRESIDENTE,2,Buenos Aires,113,TIGRE,23,UNION POPULAR,710
2007,PRESIDENTE,2,Buenos Aires,122,V. LOPEZ,23,UNION POPULAR,389
2007,PRESIDENTE,2,Buenos Aires,16,CAMPANA,30,SOCIALISTA AUTENTICO,499
2007,PRESIDENTE,2,Buenos Aires,35,ESCOBAR,30,SOCIALISTA AUTENTICO,868
2007,PRESIDENTE,2,Buenos Aires,51,G. RODRIGUEZ,30,SOCIALISTA AUTENTICO,425
2007,PRESIDENTE,2,Buenos Aires,52,G. SAN MARTIN,30,SOCIALISTA AUTENTICO,3975
2007,PRESIDENTE,2,Buenos Aires,134,HURLINGHAM,30,SOCIALISTA AUTENTICO,1831
2007,PRESIDENTE,2,Buenos Aires,133,ITUZAINGO,30,SOCIALISTA AUTENTICO,2884
2007,PRESIDENTE,2,Buenos Aires,129,JOSE C. PAZ,30,SOCIALISTA AUTENTICO,1371
2007,PRESIDENTE,2,Buenos Aires,45,LAS HERAS,30,SOCIALISTA AUTENTICO,82
2007,PRESIDENTE,2,Buenos Aires,71,LUJAN,30,SOCIALISTA AUTENTICO,715
2007,PRESIDENTE,2,Buenos Aires,130,MALVINAS ARG.,30,SOCIALISTA AUTENTICO,1378
2007,PRESIDENTE,2,Buenos Aires,75,MARCOS PAZ,30,SOCIALISTA AUTENTICO,232
2007,PRESIDENTE,2,Buenos Aires,76,MERCEDES,30,SOCIALISTA AUTENTICO,698
2007,PRESIDENTE,2,Buenos Aires,77,MERLO,30,SOCIALISTA AUTENTICO,4651
2007,PRESIDENTE,2,Buenos Aires,79,MORENO,30,SOCIALISTA AUTENTICO,3528
2007,PRESIDENTE,2,Buenos Aires,80,MORON,30,SOCIALISTA AUTENTICO,5922
2007,PRESIDENTE,2,Buenos Aires,81,NAVARRO,30,SOCIALISTA AUTENTICO,43
2007,PRESIDENTE,2,Buenos Aires,89,PILAR,30,SOCIALISTA AUTENTICO,133
2007,PRESIDENTE,2,Buenos Aires,105,S. FERNANDO,30,SOCIALISTA AUTENTICO,1300
2007,PRESIDENTE,2,Buenos Aires,106,S. ISIDRO,30,SOCIALISTA AUTENTICO,3531
2007,PRESIDENTE,2,Buenos Aires,53,S. MIGUEL,30,SOCIALISTA AUTENTICO,1976
2007,PRESIDENTE,2,Buenos Aires,110,SUIPACHA,30,SOCIALISTA AUTENTICO,43
2007,PRESIDENTE,2,Buenos Aires,118,3 DE FEBRERO,30,SOCIALISTA AUTENTICO,4006
2007,PRESIDENTE,2,Buenos Aires,113,TIGRE,30,SOCIALISTA AUTENTICO,1576
2007,PRESIDENTE,2,Buenos Aires,122,V. LOPEZ,30,SOCIALISTA AUTENTICO,5181
2007,PRESIDENTE,2,Buenos Aires,16,CAMPANA,37,MOV. POR LA DIG. Y LA INDEP.,4
2007,PRESIDENTE,2,Buenos Aires,35,ESCOBAR,37,MOV. POR LA DIG. Y LA INDEP.,20
2007,PRESIDENTE,2,Buenos Aires,51,G. RODRIGUEZ,37,MOV. POR LA DIG. Y LA INDEP.,3
2007,PRESIDENTE,2,Buenos Aires,52,G. SAN MARTIN,37,MOV. POR LA DIG. Y LA INDEP.,7
2007,PRESIDENTE,2,Buenos Aires,134,HURLINGHAM,37,MOV. POR LA DIG. Y LA INDEP.,17
2007,PRESIDENTE,2,Buenos Aires,133,ITUZAINGO,37,MOV. POR LA DIG. Y LA INDEP.,5
2007,PRESIDENTE,2,Buenos Aires,129,JOSE C. PAZ,37,MOV. POR LA DIG. Y LA INDEP.,44
2007,PRESIDENTE,2,Buenos Aires,45,LAS HERAS,37,MOV. POR LA DIG. Y LA INDEP.,0
2007,PRESIDENTE,2,Buenos Aires,71,LUJAN,37,MOV. POR LA DIG. Y LA INDEP.,4
2007,PRESIDENTE,2,Buenos Aires,130,MALVINAS ARG.,37,MOV. POR LA DIG. Y LA INDEP.,30
2007,PRESIDENTE,2,Buenos Aires,75,MARCOS PAZ,37,MOV. POR LA DIG. Y LA INDEP.,1
2007,PRESIDENTE,2,Buenos Aires,76,MERCEDES,37,MOV. POR LA DIG. Y LA INDEP.,3
2007,PRESIDENTE,2,Buenos Aires,77,MERLO,37,MOV. POR LA DIG. Y LA INDEP.,43
2007,PRESIDENTE,2,Buenos Aires,79,MORENO,37,MOV. POR LA DIG. Y LA INDEP.,43
2007,PRESIDENTE,2,Buenos Aires,80,MORON,37,MOV. POR LA DIG. Y LA INDEP.,15
2007,PRESIDENTE,2,Buenos Aires,81,NAVARRO,37,MOV. POR LA DIG. Y LA INDEP.,4
2007,PRESIDENTE,2,Buenos Aires,89,PILAR,37,MOV. POR LA DIG. Y LA INDEP.,18
2007,PRESIDENTE,2,Buenos Aires,105,S. FERNANDO,37,MOV. POR LA DIG. Y LA INDEP.,2
2007,PRESIDENTE,2,Buenos Aires,106,S. ISIDRO,37,MOV. POR LA DIG. Y LA INDEP.,16
2007,PRESIDENTE,2,Buenos Aires,53,S. MIGUEL,37,MOV. POR LA DIG. Y LA INDEP.,53
2007,PRESIDENTE,2,Buenos Aires,110,SUIPACHA,37,MOV. POR LA DIG. Y LA INDEP.,0
2007,PRESIDENTE,2,Buenos Aires,118,3 DE FEBRERO,37,MOV. POR LA DIG. Y LA INDEP.,12
2007,PRESIDENTE,2,Buenos Aires,113,TIGRE,37,MOV. POR LA DIG. Y LA INDEP.,11
2007,PRESIDENTE,2,Buenos Aires,122,V. LOPEZ,37,MOV. POR LA DIG. Y LA INDEP.,18
2007,PRESIDENTE,2,Buenos Aires,16,CAMPANA,38,MOV. SOC. DE LOS TRABAJADORES,315
2007,PRESIDENTE,2,Buenos Aires,35,ESCOBAR,38,MOV. SOC. DE LOS TRABAJADORES,658
2007,PRESIDENTE,2,Buenos Aires,51,G. RODRIGUEZ,38,MOV. SOC. DE LOS TRABAJADORES,259
2007,PRESIDENTE,2,Buenos Aires,52,G. SAN MARTIN,38,MOV. SOC. DE LOS TRABAJADORES,2679
2007,PRESIDENTE,2,Buenos Aires,134,HURLINGHAM,38,MOV. SOC. DE LOS TRABAJADORES,1027
2007,PRESIDENTE,2,Buenos Aires,133,ITUZAINGO,38,MOV. SOC. DE LOS TRABAJADORES,1272
2007,PRESIDENTE,2,Buenos Aires,129,JOSE C. PAZ,38,MOV. SOC. DE LOS TRABAJADORES,1141
2007,PRESIDENTE,2,Buenos Aires,45,LAS HERAS,38,MOV. SOC. DE LOS TRABAJADORES,27
2007,PRESIDENTE,2,Buenos Aires,71,LUJAN,38,MOV. SOC. DE LOS TRABAJADORES,230
2007,PRESIDENTE,2,Buenos Aires,130,MALVINAS ARG.,38,MOV. SOC. DE LOS TRABAJADORES,1423
2007,PRESIDENTE,2,Buenos Aires,75,MARCOS PAZ,38,MOV. SOC. DE LOS TRABAJADORES,120
2007,PRESIDENTE,2,Buenos Aires,76,MERCEDES,38,MOV. SOC. DE LOS TRABAJADORES,182
2007,PRESIDENTE,2,Buenos Aires,77,MERLO,38,MOV. SOC. DE LOS TRABAJADORES,3309
2007,PRESIDENTE,2,Buenos Aires,79,MORENO,38,MOV. SOC. DE LOS TRABAJADORES,1993
2007,PRESIDENTE,2,Buenos Aires,80,MORON,38,MOV. SOC. DE LOS TRABAJADORES,2416
2007,PRESIDENTE,2,Buenos Aires,81,NAVARRO,38,MOV. SOC. DE LOS TRABAJADORES,35
2007,PRESIDENTE,2,Buenos Aires,89,PILAR,38,MOV. SOC. DE LOS TRABAJADORES,1051
2007,PRESIDENTE,2,Buenos Aires,105,S. FERNANDO,38,MOV. SOC. DE LOS TRABAJADORES,702
2007,PRESIDENTE,2,Buenos Aires,106,S. ISIDRO,38,MOV. SOC. DE LOS TRABAJADORES,1659
2007,PRESIDENTE,2,Buenos Aires,53,S. MIGUEL,38,MOV. SOC. DE LOS TRABAJADORES,1237
2007,PRESIDENTE,2,Buenos Aires,110,SUIPACHA,38,MOV. SOC. DE LOS TRABAJADORES,16
2007,PRESIDENTE,2,Buenos Aires,118,3 DE FEBRERO,38,MOV. SOC. DE LOS TRABAJADORES,2567
2007,PRESIDENTE,2,Buenos Aires,113,TIGRE,38,MOV. SOC. DE LOS TRABAJADORES,1322
2007,PRESIDENTE,2,Buenos Aires,122,V. LOPEZ,38,MOV. SOC. DE LOS TRABAJADORES,1827
2007,PRESIDENTE,2,Buenos Aires,16,CAMPANA,48,RECREAR PARA EL CRECIMIENTO,655
2007,PRESIDENTE,2,Buenos Aires,35,ESCOBAR,48,RECREAR PARA EL CRECIMIENTO,1418
2007,PRESIDENTE,2,Buenos Aires,51,G. RODRIGUEZ,48,RECREAR PARA EL CRECIMIENTO,360
2007,PRESIDENTE,2,Buenos Aires,52,G. SAN MARTIN,48,RECREAR PARA EL CRECIMIENTO,3226
2007,PRESIDENTE,2,Buenos Aires,134,HURLINGHAM,48,RECREAR PARA EL CRECIMIENTO,1312
2007,PRESIDENTE,2,Buenos Aires,133,ITUZAINGO,48,RECREAR PARA EL CRECIMIENTO,1161
2007,PRESIDENTE,2,Buenos Aires,129,JOSE C. PAZ,48,RECREAR PARA EL CRECIMIENTO,1299
2007,PRESIDENTE,2,Buenos Aires,45,LAS HERAS,48,RECREAR PARA EL CRECIMIENTO,113
2007,PRESIDENTE,2,Buenos Aires,71,LUJAN,48,RECREAR PARA EL CRECIMIENTO,800
2007,PRESIDENTE,2,Buenos Aires,130,MALVINAS ARG.,48,RECREAR PARA EL CRECIMIENTO,1612
2007,PRESIDENTE,2,Buenos Aires,75,MARCOS PAZ,48,RECREAR PARA EL CRECIMIENTO,260
2007,PRESIDENTE,2,Buenos Aires,76,MERCEDES,48,RECREAR PARA EL CRECIMIENTO,466
2007,PRESIDENTE,2,Buenos Aires,77,MERLO,48,RECREAR PARA EL CRECIMIENTO,2530
2007,PRESIDENTE,2,Buenos Aires,79,MORENO,48,RECREAR PARA EL CRECIMIENTO,2365
2007,PRESIDENTE,2,Buenos Aires,80,MORON,48,RECREAR PARA EL CRECIMIENTO,2903
2007,PRESIDENTE,2,Buenos Aires,81,NAVARRO,48,RECREAR PARA EL CRECIMIENTO,152
2007,PRESIDENTE,2,Buenos Aires,89,PILAR,48,RECREAR PARA EL CRECIMIENTO,1997
2007,PRESIDENTE,2,Buenos Aires,105,S. FERNANDO,48,RECREAR PARA EL CRECIMIENTO,1592
2007,PRESIDENTE,2,Buenos Aires,106,S. ISIDRO,48,RECREAR PARA EL CRECIMIENTO,8056
2007,PRESIDENTE,2,Buenos Aires,53,S. MIGUEL,48,RECREAR PARA EL CRECIMIENTO,2096
2007,PRESIDENTE,2,Buenos Aires,110,SUIPACHA,48,RECREAR PARA EL CRECIMIENTO,73
2007,PRESIDENTE,2,Buenos Aires,118,3 DE FEBRERO,48,RECREAR PARA EL CRECIMIENTO,2937
2007,PRESIDENTE,2,Buenos Aires,113,TIGRE,48,RECREAR PARA EL CRECIMIENTO,2802
2007,PRESIDENTE,2,Buenos Aires,122,V. LOPEZ,48,RECREAR PARA EL CRECIMIENTO,5519
2007,PRESIDENTE,2,Buenos Aires,16,CAMPANA,51,POPULAR DE LA RECONSTRUCCION,2
2007,PRESIDENTE,2,Buenos Aires,35,ESCOBAR,51,POPULAR DE LA RECONSTRUCCION,238
2007,PRESIDENTE,2,Buenos Aires,51,G. RODRIGUEZ,51,POPULAR DE LA RECONSTRUCCION,3
2007,PRESIDENTE,2,Buenos Aires,52,G. SAN MARTIN,51,POPULAR DE LA RECONSTRUCCION,442
2007,PRESIDENTE,2,Buenos Aires,134,HURLINGHAM,51,POPULAR DE LA RECONSTRUCCION,242
2007,PRESIDENTE,2,Buenos Aires,133,ITUZAINGO,51,POPULAR DE LA RECONSTRUCCION,150
2007,PRESIDENTE,2,Buenos Aires,129,JOSE C. PAZ,51,POPULAR DE LA RECONSTRUCCION,421
2007,PRESIDENTE,2,Buenos Aires,45,LAS HERAS,51,POPULAR DE LA RECONSTRUCCION,1
2007,PRESIDENTE,2,Buenos Aires,71,LUJAN,51,POPULAR DE LA RECONSTRUCCION,6
2007,PRESIDENTE,2,Buenos Aires,130,MALVINAS ARG.,51,POPULAR DE LA RECONSTRUCCION,420
2007,PRESIDENTE,2,Buenos Aires,75,MARCOS PAZ,51,POPULAR DE LA RECONSTRUCCION,71
2007,PRESIDENTE,2,Buenos Aires,76,MERCEDES,51,POPULAR DE LA RECONSTRUCCION,5
2007,PRESIDENTE,2,Buenos Aires,77,MERLO,51,POPULAR DE LA RECONSTRUCCION,1000
2007,PRESIDENTE,2,Buenos Aires,79,MORENO,51,POPULAR DE LA RECONSTRUCCION,742
2007,PRESIDENTE,2,Buenos Aires,80,MORON,51,POPULAR DE LA RECONSTRUCCION,386
2007,PRESIDENTE,2,Buenos Aires,81,NAVARRO,51,POPULAR DE LA RECONSTRUCCION,1
2007,PRESIDENTE,2,Buenos Aires,89,PILAR,51,POPULAR DE LA RECONSTRUCCION,360
2007,PRESIDENTE,2,Buenos Aires,105,S. FERNANDO,51,POPULAR DE LA RECONSTRUCCION,221
2007,PRESIDENTE,2,Buenos Aires,106,S. ISIDRO,51,POPULAR DE LA RECONSTRUCCION,499
2007,PRESIDENTE,2,Buenos Aires,53,S. MIGUEL,51,POPULAR DE LA RECONSTRUCCION,567
2007,PRESIDENTE,2,Buenos Aires,110,SUIPACHA,51,POPULAR DE LA RECONSTRUCCION,0
2007,PRESIDENTE,2,Buenos Aires,118,3 DE FEBRERO,51,POPULAR DE LA RECONSTRUCCION,447
2007,PRESIDENTE,2,Buenos Aires,113,TIGRE,51,POPULAR DE LA RECONSTRUCCION,480
2007,PRESIDENTE,2,Buenos Aires,122,V. LOPEZ,51,POPULAR DE LA RECONSTRUCCION,224
2007,PRESIDENTE,2,Buenos Aires,16,CAMPANA,53,CONF. LEALTAD POPULAR,5
2007,PRESIDENTE,2,Buenos Aires,35,ESCOBAR,53,CONF. LEALTAD POPULAR,5
2007,PRESIDENTE,2,Buenos Aires,51,G. RODRIGUEZ,53,CONF. LEALTAD POPULAR,73
2007,PRESIDENTE,2,Buenos Aires,52,G. SAN MARTIN,53,CONF. LEALTAD POPULAR,205
2007,PRESIDENTE,2,Buenos Aires,134,HURLINGHAM,53,CONF. LEALTAD POPULAR,97
2007,PRESIDENTE,2,Buenos Aires,133,ITUZAINGO,53,CONF. LEALTAD POPULAR,97
2007,PRESIDENTE,2,Buenos Aires,129,JOSE C. PAZ,53,CONF. LEALTAD POPULAR,348
2007,PRESIDENTE,2,Buenos Aires,45,LAS HERAS,53,CONF. LEALTAD POPULAR,0
2007,PRESIDENTE,2,Buenos Aires,71,LUJAN,53,CONF. LEALTAD POPULAR,2
2007,PRESIDENTE,2,Buenos Aires,130,MALVINAS ARG.,53,CONF. LEALTAD POPULAR,213
2007,PRESIDENTE,2,Buenos Aires,75,MARCOS PAZ,53,CONF. LEALTAD POPULAR,2
2007,PRESIDENTE,2,Buenos Aires,76,MERCEDES,53,CONF. LEALTAD POPULAR,2
2007,PRESIDENTE,2,Buenos Aires,77,MERLO,53,CONF. LEALTAD POPULAR,616
2007,PRESIDENTE,2,Buenos Aires,79,MORENO,53,CONF. LEALTAD POPULAR,494
2007,PRESIDENTE,2,Buenos Aires,80,MORON,53,CONF. LEALTAD POPULAR,186
2007,PRESIDENTE,2,Buenos Aires,81,NAVARRO,53,CONF. LEALTAD POPULAR,2
2007,PRESIDENTE,2,Buenos Aires,89,PILAR,53,CONF. LEALTAD POPULAR,22
2007,PRESIDENTE,2,Buenos Aires,105,S. FERNANDO,53,CONF. LEALTAD POPULAR,110
2007,PRESIDENTE,2,Buenos Aires,106,S. ISIDRO,53,CONF. LEALTAD POPULAR,159
2007,PRESIDENTE,2,Buenos Aires,53,S. MIGUEL,53,CONF. LEALTAD POPULAR,159
2007,PRESIDENTE,2,Buenos Aires,110,SUIPACHA,53,CONF. LEALTAD POPULAR,0
2007,PRESIDENTE,2,Buenos Aires,118,3 DE FEBRERO,53,CONF. LEALTAD POPULAR,227
2007,PRESIDENTE,2,Buenos Aires,113,TIGRE,53,CONF. LEALTAD POPULAR,394
2007,PRESIDENTE,2,Buenos Aires,122,V. LOPEZ,53,CONF. LEALTAD POPULAR,114
2007,PRESIDENTE,2,Buenos Aires,16,CAMPANA,56,EL MOV. DE LAS PROVINCIAS UNIDAS,238
2007,PRESIDENTE,2,Buenos Aires,35,ESCOBAR,56,EL MOV. DE LAS PROVINCIAS UNIDAS,475
2007,PRESIDENTE,2,Buenos Aires,51,G. RODRIGUEZ,56,EL MOV. DE LAS PROVINCIAS UNIDAS,264
2007,PRESIDENTE,2,Buenos Aires,52,G. SAN MARTIN,56,EL MOV. DE LAS PROVINCIAS UNIDAS,1349
2007,PRESIDENTE,2,Buenos Aires,134,HURLINGHAM,56,EL MOV. DE LAS PROVINCIAS UNIDAS,762
2007,PRESIDENTE,2,Buenos Aires,133,ITUZAINGO,56,EL MOV. DE LAS PROVINCIAS UNIDAS,585
2007,PRESIDENTE,2,Buenos Aires,129,JOSE C. PAZ,56,EL MOV. DE LAS PROVINCIAS UNIDAS,1210
2007,PRESIDENTE,2,Buenos Aires,45,LAS HERAS,56,EL MOV. DE LAS PROVINCIAS UNIDAS,28
2007,PRESIDENTE,2,Buenos Aires,71,LUJAN,56,EL MOV. DE LAS PROVINCIAS UNIDAS,236
2007,PRESIDENTE,2,Buenos Aires,130,MALVINAS ARG.,56,EL MOV. DE LAS PROVINCIAS UNIDAS,793
2007,PRESIDENTE,2,Buenos Aires,75,MARCOS PAZ,56,EL MOV. DE LAS PROVINCIAS UNIDAS,75
2007,PRESIDENTE,2,Buenos Aires,76,MERCEDES,56,EL MOV. DE LAS PROVINCIAS UNIDAS,128
2007,PRESIDENTE,2,Buenos Aires,77,MERLO,56,EL MOV. DE LAS PROVINCIAS UNIDAS,2065
2007,PRESIDENTE,2,Buenos Aires,79,MORENO,56,EL MOV. DE LAS PROVINCIAS UNIDAS,1644
2007,PRESIDENTE,2,Buenos Aires,80,MORON,56,EL MOV. DE LAS PROVINCIAS UNIDAS,1060
2007,PRESIDENTE,2,Buenos Aires,81,NAVARRO,56,EL MOV. DE LAS PROVINCIAS UNIDAS,32
2007,PRESIDENTE,2,Buenos Aires,89,PILAR,56,EL MOV. DE LAS PROVINCIAS UNIDAS,976
2007,PRESIDENTE,2,Buenos Aires,105,S. FERNANDO,56,EL MOV. DE LAS PROVINCIAS UNIDAS,520
2007,PRESIDENTE,2,Buenos Aires,106,S. ISIDRO,56,EL MOV. DE LAS PROVINCIAS UNIDAS,1191
2007,PRESIDENTE,2,Buenos Aires,53,S. MIGUEL,56,EL MOV. DE LAS PROVINCIAS UNIDAS,883
2007,PRESIDENTE,2,Buenos Aires,110,SUIPACHA,56,EL MOV. DE LAS PROVINCIAS UNIDAS,118
2007,PRESIDENTE,2,Buenos Aires,118,3 DE FEBRERO,56,EL MOV. DE LAS PROVINCIAS UNIDAS,1444
2007,PRESIDENTE,2,Buenos Aires,113,TIGRE,56,EL MOV. DE LAS PROVINCIAS UNIDAS,748
2007,PRESIDENTE,2,Buenos Aires,122,V. LOPEZ,56,EL MOV. DE LAS PROVINCIAS UNIDAS,883
2007,PRESIDENTE,2,Buenos Aires,16,CAMPANA,57,MOV. DE ACCION VECINAL,1
2007,PRESIDENTE,2,Buenos Aires,35,ESCOBAR,57,MOV. DE ACCION VECINAL,305
2007,PRESIDENTE,2,Buenos Aires,51,G. RODRIGUEZ,57,MOV. DE ACCION VECINAL,149
2007,PRESIDENTE,2,Buenos Aires,52,G. SAN MARTIN,57,MOV. DE ACCION VECINAL,417
2007,PRESIDENTE,2,Buenos Aires,134,HURLINGHAM,57,MOV. DE ACCION VECINAL,0
2007,PRESIDENTE,2,Buenos Aires,133,ITUZAINGO,57,MOV. DE ACCION VECINAL,3
2007,PRESIDENTE,2,Buenos Aires,129,JOSE C. PAZ,57,MOV. DE ACCION VECINAL,392
2007,PRESIDENTE,2,Buenos Aires,45,LAS HERAS,57,MOV. DE ACCION VECINAL,0
2007,PRESIDENTE,2,Buenos Aires,71,LUJAN,57,MOV. DE ACCION VECINAL,3
2007,PRESIDENTE,2,Buenos Aires,130,MALVINAS ARG.,57,MOV. DE ACCION VECINAL,327
2007,PRESIDENTE,2,Buenos Aires,75,MARCOS PAZ,57,MOV. DE ACCION VECINAL,1
2007,PRESIDENTE,2,Buenos Aires,76,MERCEDES,57,MOV. DE ACCION VECINAL,2
2007,PRESIDENTE,2,Buenos Aires,77,MERLO,57,MOV. DE ACCION VECINAL,37
2007,PRESIDENTE,2,Buenos Aires,79,MORENO,57,MOV. DE ACCION VECINAL,652
2007,PRESIDENTE,2,Buenos Aires,80,MORON,57,MOV. DE ACCION VECINAL,279
2007,PRESIDENTE,2,Buenos Aires,81,NAVARRO,57,MOV. DE ACCION VECINAL,0
2007,PRESIDENTE,2,Buenos Aires,89,PILAR,57,MOV. DE ACCION VECINAL,14
2007,PRESIDENTE,2,Buenos Aires,105,S. FERNANDO,57,MOV. DE ACCION VECINAL,3
2007,PRESIDENTE,2,Buenos Aires,106,S. ISIDRO,57,MOV. DE ACCION VECINAL,7
2007,PRESIDENTE,2,Buenos Aires,53,S. MIGUEL,57,MOV. DE ACCION VECINAL,108
2007,PRESIDENTE,2,Buenos Aires,110,SUIPACHA,57,MOV. DE ACCION VECINAL,0
2007,PRESIDENTE,2,Buenos Aires,118,3 DE FEBRERO,57,MOV. DE ACCION VECINAL,2
2007,PRESIDENTE,2,Buenos Aires,113,TIGRE,57,MOV. DE ACCION VECINAL,429
2007,PRESIDENTE,2,Buenos Aires,122,V. LOPEZ,57,MOV. DE ACCION VECINAL,245
2007,PRESIDENTE,2,Buenos Aires,16,CAMPANA,59,CONF. COALICION CIVICA,11211
2007,PRESIDENTE,2,Buenos Aires,35,ESCOBAR,59,CONF. COALICION CIVICA,15425
2007,PRESIDENTE,2,Buenos Aires,51,G. RODRIGUEZ,59,CONF. COALICION CIVICA,6694
2007,PRESIDENTE,2,Buenos Aires,52,G. SAN MARTIN,59,CONF. COALICION CIVICA,54683
2007,PRESIDENTE,2,Buenos Aires,134,HURLINGHAM,59,CONF. COALICION CIVICA,21477
2007,PRESIDENTE,2,Buenos Aires,133,ITUZAINGO,59,CONF. COALICION CIVICA,24000
2007,PRESIDENTE,2,Buenos Aires,129,JOSE C. PAZ,59,CONF. COALICION CIVICA,17030
2007,PRESIDENTE,2,Buenos Aires,45,LAS HERAS,59,CONF. COALICION CIVICA,1432
2007,PRESIDENTE,2,Buenos Aires,71,LUJAN,59,CONF. COALICION CIVICA,13897
2007,PRESIDENTE,2,Buenos Aires,130,MALVINAS ARG.,59,CONF. COALICION CIVICA,20709
2007,PRESIDENTE,2,Buenos Aires,75,MARCOS PAZ,59,CONF. COALICION CIVICA,3692
2007,PRESIDENTE,2,Buenos Aires,76,MERCEDES,59,CONF. COALICION CIVICA,9173
2007,PRESIDENTE,2,Buenos Aires,77,MERLO,59,CONF. COALICION CIVICA,44857
2007,PRESIDENTE,2,Buenos Aires,79,MORENO,59,CONF. COALICION CIVICA,31781
2007,PRESIDENTE,2,Buenos Aires,80,MORON,59,CONF. COALICION CIVICA,52919
2007,PRESIDENTE,2,Buenos Aires,81,NAVARRO,59,CONF. COALICION CIVICA,1617
2007,PRESIDENTE,2,Buenos Aires,89,PILAR,59,CONF. COALICION CIVICA,19917
2007,PRESIDENTE,2,Buenos Aires,105,S. FERNANDO,59,CONF. COALICION CIVICA,22093
2007,PRESIDENTE,2,Buenos Aires,106,S. ISIDRO,59,CONF. COALICION CIVICA,69674
2007,PRESIDENTE,2,Buenos Aires,53,S. MIGUEL,59,CONF. COALICION CIVICA,28997
